review,rating,date,bank,source,polarity,subjectivity,sentiment,vader_compound,vader_sentiment,analysis_timestamp
good app,5,2024-02-16,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
best one,5,2024-02-04,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Best app,5,2024-02-16,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Good update,5,2024-02-03,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Nice,5,2024-02-03,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
Good,5,2024-02-07,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Good,5,2024-02-19,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Excellent,5,2024-02-05,BOA,Google Play Store,1.0,1.0,positive,0.5719,positive,2025-11-29 15:46:39.451948
Not good,2,2024-02-05,BOA,Google Play Store,-0.35,0.6000000000000001,negative,-0.3412,negative,2025-11-29 15:46:39.451948
Bad,1,2024-02-04,BOA,Google Play Store,-0.6999999999999998,0.6666666666666666,negative,-0.5423,negative,2025-11-29 15:46:39.451948
Vgood,5,2024-02-05,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
ምንም የማይ ሰራ አብስያ ባንክ ለደምበኞች ግድ የሌለዉ በትክኖሎጂ ቀዳሚ ግን አብዛኛውዎች የማይ ሰሩ ከ አቲአም ምቹ በአቲአም አንደኛ ናችሁ ሌላ ደምበኞ ሞባይል ባንክ ባል ፀደቀ ሕግ ባልተፃፈ ሕግ የከለከለ ባንክ ነው,1,2024-01-29,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Best application👍Thank you ! Abyssinia bank.,5,2024-01-12,BOA,Google Play Store,1.0,0.3,positive,0.6696,positive,2025-11-29 15:46:39.451948
The best app next to Tele birr in ethiopia,5,2024-01-10,BOA,Google Play Store,0.5,0.15,positive,0.6369,positive,2025-11-29 15:46:39.451948
Good job,1,2024-01-16,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Good,4,2024-02-03,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
በጣም ደስ የሚል ለውጥ አናመሰግናለን 🇪🇹,5,2024-01-14,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Berry good,5,2024-03-08,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Perfect app,5,2024-01-12,BOA,Google Play Store,1.0,1.0,positive,0.5719,positive,2025-11-29 15:46:39.451948
Nice,5,2024-01-15,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
Good Good,5,2024-02-02,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.7003,positive,2025-11-29 15:46:39.451948
Best,5,2024-04-24,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Good,5,2024-02-03,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Seid Asile Ibrahim,5,2024-01-21,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
👏👏👏,5,2024-01-16,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
woow,5,2024-02-04,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",5,2024-10-18,BOA,Google Play Store,0.225,0.375,positive,0.8717,positive,2025-11-29 15:46:39.451948
እኔ ከሀገር ውጪ ነው ያለሁት I need help please!!! የበፊቱ app አልከፍት ብሎኝ አብዴት ማድረግ አልቻልኩም ከ ፕሌይ ስቶር ላይ እንደ አዲስ ነው ዳውንሎድ የሚጠይቀው እሱንም ሳደርግ በ ኢትዮጵያ ስልክ ቁጥር ነው ኮድ የሚልከው ፣የኢትዮጵያ ቅጥሬ አሁን active አይደለም ምን ማድረግ እችላለው? በምን መንገድ ልትረዱኝ ትችላላችሁ?,1,2024-02-13,BOA,Google Play Store,-0.13333333333333333,0.6,negative,0.8375,positive,2025-11-29 15:46:39.451948
ሰላም አቢሲኒያዎች የሞባይል ባንኪንጋችሁ ተጠቃሚ ነኝ አገልግሎቱን ስላስጀመራችሁለን እናመሰግናለን። ነገር ግን አለፎ አልፎ የነበረው የማስፈንጠሪያው በአግባቡ አለመስራት አልፎ አልፎ ወደመስራት ተቀይሯል ድሮ እንደነበራችሁ እናውቃለን ዘንድሮም ብትኖሩልን እንመርጣለን *ከዘመን አንጉደል*,3,2024-08-10,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
ወይ አሻሽሉትና እንጠቀምበት ያለያ ብታጠፉት ይሻላል። በቃ ምንም ነገር አይሰራም መተግበሪያ አለን ብላችሁ እንዳታወሩ ለማንም የማይመከር ቀርፋፋና ተግባር የለሽ መተግበሪያ,1,2025-11-01,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
በጣም አስቸጋሪ እና አዳጋች የሆነ አሠራር ነው የሚጠቀመው ግብይት መፈፀም ክፍያው ተቆርጦ ሎክ አካውንት በማለት ያስቀምጣል በሌላ አማራጭ ከከፈሉ በኃላ ተመላሽ እንኳን አያደርግም,1,2024-04-22,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
BOA App ...በጣም ቀርፋፋና ለመጠቀም ሳስበው ገና የሚደክመኝ አፕ ሆኗል። በጣም ያሳዝናል እንዲህ መሆኑ,1,2024-02-02,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
My attention is very important because it will be the most difficult time for me,5,2024-11-30,BOA,Google Play Store,0.17333333333333334,0.8333333333333334,positive,-0.1779,negative,2025-11-29 15:46:39.451948
It's much better now effoyee...,5,2024-02-06,BOA,Google Play Store,0.5,0.5,positive,0.4404,positive,2025-11-29 15:46:39.451948
"Wow, that's an awesome app",4,2024-02-11,BOA,Google Play Store,0.55,1.0,positive,0.836,positive,2025-11-29 15:46:39.451948
አፑ ቆንጆ ነበር አማርኛ ቋንቋ ቢካተት ሌላው በአሁን ሰዓት ይኼን ስፅፍ እያስቸገረኝ ነው ሲስተሙ,5,2024-04-30,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
السلام عليكم ورحمة الله وبركاته ماشاء الله تبارك الرحمن هذا التطبيق ممتاز جدا,5,2025-09-04,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Dura nan fayyadaman ture amma garuu naaf hojjechaa hin jiru maaf?,5,2024-08-11,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
በጣም ምርጥ አኘ ነው ቶሎ ይበላሻል,3,2024-04-22,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
This is help full i like ittttt,5,2025-02-14,BOA,Google Play Store,0.35,0.55,positive,0.6369,positive,2025-11-29 15:46:39.451948
"This app is awesome, I like the features",5,2024-04-21,BOA,Google Play Store,1.0,1.0,positive,0.765,positive,2025-11-29 15:46:39.451948
Fast one,3,2024-09-04,BOA,Google Play Store,0.2,0.6,positive,0.0,neutral,2025-11-29 15:46:39.451948
Very bad 👎,2,2024-04-22,BOA,Google Play Store,-0.9099999999999998,0.8666666666666667,negative,-0.5849,negative,2025-11-29 15:46:39.451948
not bad,1,2024-05-26,BOA,Google Play Store,0.3499999999999999,0.6666666666666666,positive,0.431,positive,2025-11-29 15:46:39.451948
Actually faster,4,2024-05-03,BOA,Google Play Store,0.0,0.1,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Best 100%,5,2024-04-27,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Nice one.,5,2024-01-14,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
አይሰራም እኮ ምንድን ነው ችግሩ?,1,2024-07-26,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
best,1,2024-08-12,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
good,1,2025-06-15,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
በጣም የሞተና የወረደ አፕ ነው,1,2024-02-17,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Bad app .,1,2024-08-06,BOA,Google Play Store,-0.6999999999999998,0.6666666666666666,negative,-0.5423,negative,2025-11-29 15:46:39.451948
Cool,4,2024-05-22,BOA,Google Play Store,0.35,0.65,positive,0.3182,positive,2025-11-29 15:46:39.451948
good,4,2025-04-30,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Interesting,4,2024-02-02,BOA,Google Play Store,0.5,0.5,positive,0.4019,positive,2025-11-29 15:46:39.451948
good,4,2025-04-30,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
the bank you always accepted Bank of Abyssinia worldwide cyber bank of Ethiopia ⭐️⭐️⭐️⭐️⭐️,5,2024-01-28,BOA,Google Play Store,0.0,0.0,neutral,0.2732,positive,2025-11-29 15:46:39.451948
Good,2,2024-04-23,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
NICE APP,5,2024-03-15,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
Very good,5,2024-04-21,BOA,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.4927,positive,2025-11-29 15:46:39.451948
Good job,5,2024-08-07,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Fast transfer,5,2024-10-24,BOA,Google Play Store,0.2,0.6,positive,0.0,neutral,2025-11-29 15:46:39.451948
very good,5,2025-09-18,BOA,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.4927,positive,2025-11-29 15:46:39.451948
Great App,5,2025-08-02,BOA,Google Play Store,0.8,0.75,positive,0.6249,positive,2025-11-29 15:46:39.451948
Best app,5,2025-11-07,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Wonderful apk,5,2024-02-07,BOA,Google Play Store,1.0,1.0,positive,0.5719,positive,2025-11-29 15:46:39.451948
Good app,5,2024-11-21,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Best app,5,2025-07-08,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Very good,5,2024-10-18,BOA,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.4927,positive,2025-11-29 15:46:39.451948
good application,5,2025-03-30,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Great BoA,5,2025-07-14,BOA,Google Play Store,0.8,0.75,positive,0.6249,positive,2025-11-29 15:46:39.451948
best app,5,2025-03-25,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Verry nice,5,2024-06-17,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
Good bank,5,2024-04-22,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
excellent service,5,2024-06-10,BOA,Google Play Store,1.0,1.0,positive,0.5719,positive,2025-11-29 15:46:39.451948
Well done,5,2024-02-03,BOA,Google Play Store,0.0,0.0,neutral,0.2732,positive,2025-11-29 15:46:39.451948
Excellent app,5,2024-08-21,BOA,Google Play Store,1.0,1.0,positive,0.5719,positive,2025-11-29 15:46:39.451948
unlimited experience,5,2025-08-18,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Good bank,5,2024-04-04,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Excellent app,5,2024-06-29,BOA,Google Play Store,1.0,1.0,positive,0.5719,positive,2025-11-29 15:46:39.451948
Wonderfull app,5,2025-03-08,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
good service,5,2025-11-25,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
great boa,5,2025-04-10,BOA,Google Play Store,0.8,0.75,positive,0.6249,positive,2025-11-29 15:46:39.451948
Awesome 👌,5,2024-08-12,BOA,Google Play Store,1.0,1.0,positive,0.8816,positive,2025-11-29 15:46:39.451948
Good 👍,5,2025-01-31,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
How disappointing!,1,2024-05-25,BOA,Google Play Store,-0.75,0.7,negative,-0.5411,negative,2025-11-29 15:46:39.451948
Good🙏,5,2025-01-12,BOA,Google Play Store,0.0,0.0,neutral,0.4404,positive,2025-11-29 15:46:39.451948
Rubbish!,1,2024-05-09,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Best,5,2024-01-16,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Great 👍,5,2025-01-04,BOA,Google Play Store,0.8,0.75,positive,0.6249,positive,2025-11-29 15:46:39.451948
Nice,5,2024-04-25,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
The best,5,2024-04-24,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Good,5,2024-09-10,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
excellent,5,2024-04-25,BOA,Google Play Store,1.0,1.0,positive,0.5719,positive,2025-11-29 15:46:39.451948
good,5,2025-05-06,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Excellent,5,2024-05-21,BOA,Google Play Store,1.0,1.0,positive,0.5719,positive,2025-11-29 15:46:39.451948
nice,5,2025-04-09,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
Nice,5,2024-11-06,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
best,5,2024-05-02,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
exceptional,5,2025-06-03,BOA,Google Play Store,0.6666666666666666,1.0,positive,0.0,neutral,2025-11-29 15:46:39.451948
Excellence,5,2024-05-07,BOA,Google Play Store,0.0,0.0,neutral,0.6249,positive,2025-11-29 15:46:39.451948
Excellent,5,2024-04-22,BOA,Google Play Store,1.0,1.0,positive,0.5719,positive,2025-11-29 15:46:39.451948
Good,5,2024-05-11,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
excellent,5,2025-07-14,BOA,Google Play Store,1.0,1.0,positive,0.5719,positive,2025-11-29 15:46:39.451948
Good,5,2024-04-23,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Great,5,2025-09-20,BOA,Google Play Store,0.8,0.75,positive,0.6249,positive,2025-11-29 15:46:39.451948
Nice,5,2024-04-23,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
Good,5,2024-04-22,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Good,5,2024-03-28,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Excellent,5,2024-05-31,BOA,Google Play Store,1.0,1.0,positive,0.5719,positive,2025-11-29 15:46:39.451948
excellent,5,2025-05-15,BOA,Google Play Store,1.0,1.0,positive,0.5719,positive,2025-11-29 15:46:39.451948
Amazing,5,2024-09-19,BOA,Google Play Store,0.6000000000000001,0.9,positive,0.5859,positive,2025-11-29 15:46:39.451948
Good,5,2024-06-14,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
good,5,2025-05-21,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Nice,5,2024-12-07,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
Best,5,2024-05-20,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Good,5,2024-03-18,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Good,5,2024-04-22,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
good,5,2024-09-05,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
wonderful,5,2025-03-19,BOA,Google Play Store,1.0,1.0,positive,0.5719,positive,2025-11-29 15:46:39.451948
Good,5,2024-01-29,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Good,5,2024-11-12,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Good,5,2025-07-14,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Best,5,2024-04-24,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Nice,5,2024-04-29,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
Perfect,5,2025-01-09,BOA,Google Play Store,1.0,1.0,positive,0.5719,positive,2025-11-29 15:46:39.451948
Best,5,2024-05-05,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Bad app,1,2024-04-29,BOA,Google Play Store,-0.6999999999999998,0.6666666666666666,negative,-0.5423,negative,2025-11-29 15:46:39.451948
This upper is very slow,5,2024-01-31,BOA,Google Play Store,-0.19500000000000003,0.26,negative,0.0,neutral,2025-11-29 15:46:39.451948
To slow,1,2024-04-23,BOA,Google Play Store,-0.30000000000000004,0.39999999999999997,negative,0.0,neutral,2025-11-29 15:46:39.451948
Awful,1,2024-06-06,BOA,Google Play Store,-1.0,1.0,negative,-0.4588,negative,2025-11-29 15:46:39.451948
Boring,1,2024-02-15,BOA,Google Play Store,-1.0,1.0,negative,-0.3182,negative,2025-11-29 15:46:39.451948
እጅግ በጣም ጥሩ ነው ።,5,2024-04-23,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
i like is app boA,4,2024-05-04,BOA,Google Play Store,0.0,0.0,neutral,0.3612,positive,2025-11-29 15:46:39.451948
Apollo's,1,2024-08-29,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Ayseram mnm,1,2024-05-01,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Thank you,3,2024-08-12,BOA,Google Play Store,0.0,0.0,neutral,0.3612,positive,2025-11-29 15:46:39.451948
BoA,4,2024-04-26,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Beat 100%,5,2024-01-28,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Poor app,1,2024-02-14,BOA,Google Play Store,-0.4,0.6,negative,-0.4767,negative,2025-11-29 15:46:39.451948
jaajja,4,2025-09-30,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Gio,4,2024-08-19,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Okay,4,2025-07-13,BOA,Google Play Store,0.5,0.5,positive,0.2263,positive,2025-11-29 15:46:39.451948
Wow,4,2025-03-05,BOA,Google Play Store,0.1,1.0,neutral,0.5859,positive,2025-11-29 15:46:39.451948
AoB,2,2024-03-04,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Denez boa,2,2024-02-21,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Gamebela,1,2024-08-08,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Yleiall,1,2024-05-03,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
BoA,2,2025-05-20,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
አሪፍ ነው በርቱልን,5,2024-10-03,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
አቢስኒያ የሁሉም ምርጫ,5,2024-07-29,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
hussen hassen umer,5,2025-10-16,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Aadan Axmed Barkhadle,5,2025-01-17,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹👍👍👍👍👍👍👍,5,2025-02-04,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Open Open service,5,2024-06-26,BOA,Google Play Store,0.0,0.5,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Wow,5,2024-01-16,BOA,Google Play Store,0.1,1.0,neutral,0.5859,positive,2025-11-29 15:46:39.451948
😭😭😭😭😭😭😭,1,2024-06-05,BOA,Google Play Store,0.0,0.0,neutral,-0.967,negative,2025-11-29 15:46:39.451948
