review,rating,date,bank,source,polarity,subjectivity,sentiment,vader_compound,vader_sentiment
Good,5,2022-05-14,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
BEST,5,2022-05-11,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Excellent,5,2022-02-12,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
Good,5,2022-06-04,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Excellent,5,2022-03-17,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
Easy,5,2022-03-24,CBE,Google Play Store,0.43333333333333335,0.8333333333333334,positive,0.4404,positive
Excellent,5,2022-03-08,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
Fantastic,5,2022-02-17,CBE,Google Play Store,0.4,0.9,positive,0.5574,positive
nice,5,2022-04-10,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Reliable,5,2022-02-14,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Good,5,2022-02-13,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Wonderful,5,2022-05-30,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
Good,5,2022-05-04,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good,5,2022-04-01,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Loved it,5,2022-02-12,CBE,Google Play Store,0.7,0.8,positive,0.5994,positive
Good,5,2022-02-13,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Superb,5,2022-04-14,CBE,Google Play Store,1.0,1.0,positive,0.6249,positive
Best,5,2022-03-03,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
good,5,2022-03-10,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good,5,2022-06-06,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good,5,2022-03-15,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
nice,5,2022-03-14,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
At work,5,2022-05-15,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
ለመጠቀም በጣም ቀላልና አመቺ ነዉ!,5,2022-05-25,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Not helpful,1,2022-04-10,CBE,Google Play Store,0.0,0.0,neutral,-0.3252,negative
Bad service,1,2022-06-07,CBE,Google Play Store,-0.6999999999999998,0.6666666666666666,negative,-0.5423,negative
Poor quality,1,2022-06-02,CBE,Google Play Store,-0.4,0.6,negative,-0.4767,negative
Ridiculous,2,2022-04-14,CBE,Google Play Store,-0.3333333333333333,1.0,negative,-0.3612,negative
Very 🤞 apps,1,2022-02-14,CBE,Google Play Store,0.2,0.3,positive,0.0,neutral
በጣም አዛ App,1,2022-02-26,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Not good,5,2022-03-19,CBE,Google Play Store,-0.35,0.6000000000000001,negative,-0.3412,negative
Thanks CBE!,5,2022-04-13,CBE,Google Play Store,0.25,0.2,positive,0.4926,positive
Up date ስለው አይከፍትም,5,2022-06-20,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
በጣም ምቹ መተግበሪያ ነው,5,2022-09-10,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Fast&relaible!,5,2022-03-01,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
በጣም አሪፍ ሲስትም ነው በርቱ,5,2022-04-09,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
It's ok,1,2022-02-12,CBE,Google Play Store,0.5,0.5,positive,0.296,positive
10 years,3,2022-02-12,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Awo,4,2022-02-12,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Upgrade it,4,2022-02-24,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
I like it 👍,5,2022-02-12,CBE,Google Play Store,0.0,0.0,neutral,0.3612,positive
CBE,5,2022-03-30,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
I like it,5,2022-06-21,CBE,Google Play Store,0.0,0.0,neutral,0.3612,positive
Busy,5,2022-06-15,CBE,Google Play Store,0.1,0.3,neutral,0.0,neutral
CBE,5,2022-04-20,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Update,5,2022-02-19,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Nec,5,2024-01-02,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
I like it,5,2022-03-02,CBE,Google Play Store,0.0,0.0,neutral,0.3612,positive
Cbe,5,2022-06-16,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
መልካም,5,2022-04-19,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Nac,5,2022-03-04,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
ምርጥ,5,2022-02-12,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
i like it,5,2022-02-12,CBE,Google Play Store,0.0,0.0,neutral,0.3612,positive
Thank you,5,2022-02-13,CBE,Google Play Store,0.0,0.0,neutral,0.3612,positive
Thanks more,5,2022-02-12,CBE,Google Play Store,0.35,0.35,positive,0.4404,positive
Save money,5,2022-02-12,CBE,Google Play Store,0.0,0.0,neutral,0.4939,positive
በጣም ተመችቶኛል,5,2022-06-02,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Amanuale haille,5,2022-06-07,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Thank you,5,2022-06-16,CBE,Google Play Store,0.0,0.0,neutral,0.3612,positive
💯💯💯💯,5,2022-02-12,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
አማርኛ ምርጫ ላይ እንግሊዘኛ ቃላት ምን ማለት ነው? አሁን ወራቶች መጠረያ ቃል የለንምና ነው ? ያለንን በትክክል ተጠቀሙበት ቋንቋ መግባቢያ እንጂ እውቀት አይደለም!! ስለዚህ አትቀላቅሉ? ሬት አፕ ምን ማለት ነው? ሁለተኛው አስተያየት ያለኝ መተግበርያው ብዙ የሚጎድሉት ነገሮች አሉት። ምሳሌ የሚስጥር ቁጥር አገባቡ ቀላል ነው። ብር ማስተላለፍ ድጋሚ የተለየ ቁጥርና ቢኖረውና ይህም ተቀያያሪ ቢሆን ብዙ አለ ። ለማንኛውም እስኪ አንድ የኮርያ ባንክ ልጠቁምና እዩት። keb hana bank ከዚህ ብዙ ትማራላችው ብዬ አስባለው።,2,2021-07-30,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
ብዙው ነገሩ ጥሩ ነው። ካየኇቸው ችግሮች መካከል አፕሊኬሽኑ ተዘግቶ ከተወጣ በኇላ ሌላ ነገር ሌላ ቦታ እየተጠቀምን እያለ የን.ባ አፕሊኬሽን ድንገት ራሱ በጣልቃ መጥቶ ፓስወርድ ማስገቢያውን ቦታ ያቀርባል። ሌላው ነገር ፤ የተደረገ የገንዘብ እንቅስቃሴን ለማሳየት መዘግየት ነው። ይሄኛው የባንኩ ሲስተም ችግር ይሁን የአፕሊኬሽኑ ግን አላውቅም።,4,2021-11-07,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Online banking services በጣም ጥሩ ነው። የATM services እንደ አማራጭ ጥሩ የሚባል ነው ነገር ግን በአብዛኛው ማለት ይቻላል አለም ባንክ እና አንፎ ቅርንጫፎች ያሉት ኤቲኤም ማሽኖች ገንዘብህን ይቆርጣሉ ግን ብር አይሰጥህም የተቆረጠውም ገንዘብ ወደ አካውንትህ ከሳምንታት ቦሀላ ይመለሳል፤ ሌላው አብዛኛው CBE Customer service ላይ የሚሰሩ ስራተኞች ፊትለፊት ላይ ቁጭ ይላሉ ነገር ግን ስራ አይሰሩም በጣም ጥቂቶቹ ለደንበኛ አገልግሎት ይሰጣሉ በጣም አሳፋሪው ነር ደግሞ ማናጀሮቻቸውም ብዙ ደንበኞች አግልግሎት ፈልገው ቆመው እርሱም መፍትሄ ከመስጠት ከጀርባ ሆኖ ያዮሃል ይህ ችግር በአብዛኛው የCBE ላይ አለ በተለይ አንፎ ቅርንጫፍ ላይ ይብሳል,3,2022-01-13,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
በሚፈለገው ፍጥነትና ጥራት ለመጠቀም የኔትወርክ ወይም የዳታ ዉስንነት አለበት ይህ ችግር ቢቀረፍ እላለሁኝ በተረፈ ምርጥ አፕ ነው በርቱልን።,4,2021-10-13,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
ለአጠቃቀም ምቹ እና ግልፅ አፕልኬሽን ነው። ከኤቲኤም ሲስተም እጅጉን ይሻላል።,4,2021-07-16,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
ከፍተኛ እግልትን የሚቀንስ አፖ ነው good app,5,2021-11-04,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
ጥሩ ነው ግን በጣም ሃላ ቀር ነው ብዙ ነገር ይቀረዋል በደምብ አሻሸሉ,2,2022-12-01,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
የሚተማመኑበት ባንክ ወረፋ ዜሮ አድርጉ 951 የጥሪ ማዕከላችሁን ለማግኘት በፀሎትም አይሆንም,5,2021-12-18,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Simply Poor.,1,2021-06-14,CBE,Google Play Store,-0.4,0.6,negative,-0.4767,negative
አሁን አሪፍ ሆኗል ገንዘባችንን ፊትለፊት አያሳይብንም እሱ ተመችቶኛል በጣም በርቱ,5,2021-06-04,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Good app.,4,2021-12-13,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Very satisfying!,5,2022-01-28,CBE,Google Play Store,0.8125,1.0,positive,0.5551,positive
Ir is nice try it,5,2021-08-08,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Very good,1,2021-12-29,CBE,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.4927,positive
Very good,1,2022-02-21,CBE,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.4927,positive
Very interested,1,2022-02-06,CBE,Google Play Store,0.325,0.65,positive,0.4576,positive
Nice one,4,2021-12-28,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Good system,4,2022-01-01,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good App !!!!,5,2022-02-04,CBE,Google Play Store,1.0,0.6000000000000001,positive,0.6209,positive
Great App.,5,2021-07-04,CBE,Google Play Store,0.8,0.75,positive,0.6249,positive
Great App👍,5,2021-10-23,CBE,Google Play Store,0.8,0.75,positive,0.6249,positive
Good App,2,2022-02-12,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
በጣም ተመችቶኛል ሂወቴ ፈጣን አረገልኝ,4,2021-06-20,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
tiru nw mizu amarach alew,4,2022-02-12,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Baga nagayan asiin nuu ga'e,1,2021-10-17,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
.... nice app,5,2022-02-12,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Good,3,2022-02-12,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good,1,2021-11-19,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Cool,1,2021-12-16,CBE,Google Play Store,0.35,0.65,positive,0.3182,positive
Best,1,2021-08-17,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Good,1,2021-07-02,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Nice app!!!!,5,2021-06-03,CBE,Google Play Store,1.0,1.0,positive,0.6083,positive
Good,4,2021-06-04,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Great,4,2021-10-06,CBE,Google Play Store,0.8,0.75,positive,0.6249,positive
Good,4,2022-02-11,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
great,4,2022-02-12,CBE,Google Play Store,0.8,0.75,positive,0.6249,positive
Good,4,2022-02-10,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Interesting,2,2021-12-21,CBE,Google Play Store,0.5,0.5,positive,0.4019,positive
ameloayele@g email,1,2021-06-17,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Good app,5,2022-02-12,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Nice one,5,2021-10-16,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Excellent app,5,2021-06-05,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
Great app,5,2022-02-12,CBE,Google Play Store,0.8,0.75,positive,0.6249,positive
Nice app,5,2021-12-23,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Very good,5,2022-02-23,CBE,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.4927,positive
good app,5,2022-02-05,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Finely tuned,5,2021-10-26,CBE,Google Play Store,0.4166666666666667,0.5,positive,0.0,neutral
Excellent App,5,2022-02-01,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
Best App,5,2021-09-13,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Nice app,5,2021-11-09,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Good app,5,2021-11-08,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good Application,5,2021-09-23,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Great App,5,2022-02-02,CBE,Google Play Store,0.8,0.75,positive,0.6249,positive
Great App,5,2021-06-18,CBE,Google Play Store,0.8,0.75,positive,0.6249,positive
Best app,5,2022-02-11,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
excellent service,5,2022-02-12,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
Good application,5,2021-06-06,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Best app,5,2021-07-03,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Nice app,5,2022-02-15,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
V good,5,2022-02-14,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good job,5,2021-10-23,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Usefull app,5,2021-07-05,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Nice app,5,2021-07-30,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Very nice,5,2021-06-07,CBE,Google Play Store,0.78,1.0,positive,0.4754,positive
Good app,5,2021-10-23,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Very Interesting,5,2021-08-24,CBE,Google Play Store,0.65,0.65,positive,0.4576,positive
Best app,5,2022-02-11,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Amazing app,5,2022-12-29,CBE,Google Play Store,0.6000000000000001,0.9,positive,0.5859,positive
5 stars,5,2022-02-12,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Very good,5,2022-02-12,CBE,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.4927,positive
Good app,5,2021-09-29,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good service,5,2021-08-27,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Nice app,5,2021-06-11,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Its cool,5,2021-10-31,CBE,Google Play Store,0.35,0.65,positive,0.3182,positive
Very exelent,5,2022-02-04,CBE,Google Play Store,0.2,0.3,positive,0.0,neutral
Excellent app,5,2022-01-17,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
Great app,5,2022-02-12,CBE,Google Play Store,0.8,0.75,positive,0.6249,positive
Good app,5,2022-02-15,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Well improved,5,2021-06-21,CBE,Google Play Store,0.0,0.0,neutral,0.6369,positive
Great app,5,2021-09-16,CBE,Google Play Store,0.8,0.75,positive,0.6249,positive
Good app,5,2021-10-10,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Nice!,5,2021-12-21,CBE,Google Play Store,0.75,1.0,positive,0.4753,positive
Good!,5,2021-06-26,CBE,Google Play Store,0.875,0.6000000000000001,positive,0.4926,positive
Good!,5,2022-03-07,CBE,Google Play Store,0.875,0.6000000000000001,positive,0.4926,positive
BEST !,5,2021-10-27,CBE,Google Play Store,1.0,0.3,positive,0.7371,positive
Adil Ziyaad CBE mobile,1,2022-01-18,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Perfect .,5,2022-01-04,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
Excellent,5,2022-02-12,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
Nice,5,2021-11-11,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Good,5,2021-12-25,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Excellent,5,2021-07-10,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
Good,5,2022-02-12,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good,5,2021-07-10,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Excellent,5,2021-12-29,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
Smart,5,2022-02-12,CBE,Google Play Store,0.21428571428571427,0.6428571428571429,positive,0.4019,positive
Best,5,2022-04-07,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
best,5,2022-02-12,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Best,5,2021-08-28,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Nice,5,2022-02-12,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Useful,5,2021-12-18,CBE,Google Play Store,0.3,0.0,positive,0.4404,positive
Good,5,2021-10-17,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Best,5,2022-02-12,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Best,5,2022-01-21,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Good,5,2022-02-11,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good,5,2021-12-14,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Best,5,2021-07-09,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Fresh,5,2021-11-24,CBE,Google Play Store,0.3,0.5,positive,0.3182,positive
Fantastic,5,2021-06-07,CBE,Google Play Store,0.4,0.9,positive,0.5574,positive
Good,5,2022-02-12,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Perfect,5,2021-07-29,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
best,5,2022-04-11,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Great,5,2022-02-12,CBE,Google Play Store,0.8,0.75,positive,0.6249,positive
Nice,5,2021-09-16,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Excellence,5,2021-12-15,CBE,Google Play Store,0.0,0.0,neutral,0.6249,positive
Excellent,5,2022-02-12,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
Nice,5,2021-11-14,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Good,5,2021-06-18,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good,5,2022-01-18,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Optimal,5,2022-02-12,CBE,Google Play Store,0.0,0.0,neutral,0.3612,positive
Nice,5,2022-01-24,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
nice,5,2021-11-03,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Not flexible,2,2024-12-27,CBE,Google Play Store,0.0,0.0,neutral,-0.1695,negative
V.good,5,2022-01-21,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
ጊዜችንን በአግበቡ ለመጠቀም ምርጥ የሆና አፕ,5,2022-02-13,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Frequent responce,5,2021-09-10,CBE,Google Play Store,0.1,0.3,neutral,0.0,neutral
በጣም አሪፍ መተግበሪያ ነው👏👏👏,5,2021-09-01,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Cannot update,4,2022-02-12,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Just Wow!,5,2021-09-08,CBE,Google Play Store,0.125,1.0,positive,0.6239,positive
በጣም ሀሪፍ ደስስስስስ የሚል,5,2022-01-05,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
እጅግ በጣም ጥሩ አፕሊኬሽን ነው,5,2021-09-10,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
የተላከ ገንዘብ መቼ ነዉ ሚለቀቀዉ,5,2023-02-01,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Thank you.,5,2022-02-12,CBE,Google Play Store,0.0,0.0,neutral,0.3612,positive
My bank👍👍👍,5,2022-01-23,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Hanna umukunzi,1,2021-09-11,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Normal,4,2022-02-16,CBE,Google Play Store,0.15,0.6499999999999999,positive,0.0,neutral
Open,3,2021-06-15,CBE,Google Play Store,0.0,0.5,neutral,0.0,neutral
Seet,1,2021-08-19,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
ተመችቶኛል,1,2021-07-07,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Taks,1,2022-02-18,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
20years.,5,2023-06-07,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Soulihe.ali,5,2021-11-29,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
5000.000000dawnelode,5,2021-11-19,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
👏👏👏👌👏👏,5,2022-02-16,CBE,Google Play Store,0.0,0.0,neutral,0.7297,positive
Chaking,5,2021-09-16,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
biutyfull,5,2021-09-17,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
wow,5,2021-11-04,CBE,Google Play Store,0.1,1.0,neutral,0.5859,positive
Well,5,2022-02-11,CBE,Google Play Store,0.0,0.0,neutral,0.2732,positive
Wow,5,2021-12-19,CBE,Google Play Store,0.1,1.0,neutral,0.5859,positive
